"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1786744906670891198","Sat May 04 13:09:16 +0000 2024","5","Federation Internationale de Football Association (FIFA) mengumumkan pertandingan play off Olimpiade antara timnas Indonesia U-23 melawan timnas Guinea U-23 yang akan berlangsung di Prancis pada 9 Mei digelar secara tertutup karena alasan keamanan. FIFA+ akan menyiarkan https://t.co/E0AmFOtvfa","1786744906670891198","https://pbs.twimg.com/media/GMvLBcxbAAAagNQ.jpg","","in","Jakarta, Indonesia","0","2","2","https://twitter.com/republikaonline/status/1786744906670891198","22126902","republikaonline"
"1787104266840351229","Sun May 05 12:57:14 +0000 2024","13","Timnas Indonesia U-23 harus melanjutkan ke babak play-off pasca menelan kekalahan 1-2 kontra Irak dalam pertandingan perebutan tempat ketiga Piala Asia U-23 2024. Di babak play-off Olimpiade Paris 2024 Timnas Indonesia U-23 akan menghadapi Guinea yang berlangsung di https://t.co/RQwVxxf2lq","1787104266840351229","https://pbs.twimg.com/media/GM0R1-lboAALkyG.jpg","","in","Pulo Gadung, Indonesia","0","2","2","https://twitter.com/tvOneNews/status/1787104266840351229","55507370","tvOneNews"
"1787437819872604199","Mon May 06 11:02:39 +0000 2024","1","Fans Vietnam Justru Puji Permainan Marselino Ferdinan Mereka Menilai Mantan Pemain Persebaya Itu Sebenarnya : Di tengah banjir kritik suporter timnas Indonesia kepada Marselino Ferdinan sebagian fans Vietnam memilih memuji permainan mantan pemain https://t.co/hXCxJIOaxf https://t.co/z9mzNbHu1B","1787437819872604199","https://pbs.twimg.com/media/GM5BOb1a0AAkWmD.jpg","","in","Pulo Gadung, Indonesia","0","1","0","https://twitter.com/tvOneNews/status/1787437819872604199","55507370","tvOneNews"
"1786773142138171782","Sat May 04 15:01:28 +0000 2024","1338","Melalui MNC Portal Indonesia coach Nova Arianto mengatakan kartu kuning Justin Hubner di laga final tidak di hitung / di putihkan sehingga Justin masih akan dicoba dilobby untuk dapat membela Timnas U23 di laga Playoff 9 mei nanti. Untuk Ridho kartu merahnya masih terhitung.","1786773142138171782","","","in","Indonesia","138","90","110","https://twitter.com/idn_abroad/status/1786773142138171782","1495747302358917126","idn_abroad"
"1787333023031349711","Mon May 06 04:06:14 +0000 2024","24","PSSI (@PSSI) telah bersurat untuk klub Justin Hubner dan Elkan Baggott agar bisa melepas mereka membela timnas Indonesia U-23 di babak playoff melawan Ginuea. #PSSI #JustinHubner #ElkanBaggott #TimnasIndonesia #U23 #Playoff #Ginuea https://t.co/jdmHAbGGHj","1787333023031349711","https://pbs.twimg.com/ext_tw_video_thumb/1787332846082007040/pu/img/YGGf7b4U0ZYFxwJd.jpg","","in","","0","0","5","https://twitter.com/Metro_TV/status/1787333023031349711","57261519","Metro_TV"
"1787039485919924549","Sun May 05 08:39:49 +0000 2024","2","Detail Lelang #betis7 Minggu 5 Mei 2024 Timnas Indonesia home 2020/22 Size M 69 x 51 cm Brand new with polybag/plastic Mulus pastinya! https://t.co/XPJMQaysTk","1787039485919924549","https://pbs.twimg.com/media/GMzW5jta0AA2PKJ.jpg","","in","attack city - Serangnesia ","0","1","0","https://twitter.com/Pagarbetisfs/status/1787039485919924549","1253395810923843585","Pagarbetisfs"
"1787837141067895138","Tue May 07 13:29:25 +0000 2024","1","Timnas Indonesia vs Guinea Kaba Diawara: Tantangan Persiapan 72 Jam https://t.co/S3UcLSuqFD _","1787837141067895138","","","in","Sulawesi Selatan, Indonesia","0","0","0","https://twitter.com/berita_sulsel19/status/1787837141067895138","1603956551139569664","berita_sulsel19"
"1787016029929111640","Sun May 05 07:06:37 +0000 2024","2","Tiba-tiba Media Asing ini Viralkan 1 Punggawa Timnas Indonesia 3 Pemain Keturunan ini Bisa Tampil Lawan Guinea: Timnas Indonesia U-23 yang mendapat kabar baik karena pemain keturunan Eropa ini bisa main hadapi Guinea. Pemain Garuda Muda tiba-tiba https://t.co/N5W3tB19ZS https://t.co/NtC4ybCOgb","1787016029929111640","https://pbs.twimg.com/media/GMzBnA5agAAwTsE.jpg","","in","Pulo Gadung, Indonesia","0","0","0","https://twitter.com/tvOneNews/status/1787016029929111640","55507370","tvOneNews"
"1787199042772176953","Sun May 05 19:13:51 +0000 2024","0","LINO DI PELUK TAPI MALAH... #dubbing #football #timnasindonesia #Klikfifa https://t.co/tgA7KFXpac","1787199042772176953","https://pbs.twimg.com/ext_tw_video_thumb/1787198929391783936/pu/img/2-woWQ0NeKdTcjMx.jpg","","in","Jakarta Capital Region, Indone","0","0","0","https://twitter.com/jstar19bieber/status/1787199042772176953","1592756857","jstar19bieber"
"1786625424593662232","Sat May 04 05:14:29 +0000 2024","64","Skuad akhir timnas U17 Indonesia yang akan berlaga di AFC U17 pada 6 Mei mendatang di Bali. https://t.co/rLZXSDdoHM","1786625424593662232","https://pbs.twimg.com/media/GMteWQdXsAAz92G.jpg","","in","Indonesia","1","8","21","https://twitter.com/womensfootie_id/status/1786625424593662232","1454368958","womensfootie_id"
